seg_id,time_to_failure
seg_55a9a4,1050.5180508821402
seg_55b566,5179.9023584211745
seg_55d50b,2372.2456026133987
seg_561cf4,7601.03851469967
seg_563059,1277.3493404104674
seg_5639b3,1985.649635133449
seg_566efe,660.0970503523209
seg_56e3e7,899.2621574011512
seg_56e6f1,1251.978148212235
seg_56ebc7,2536.1337808902517
seg_570a20,2183.4660248292494
seg_570d69,559.6350404316737
seg_572172,873.936646605076
seg_5759c9,1125.7818883291886
seg_5765b6,1226.6975169421846
seg_578e84,559.3871855261266
seg_57908c,2296.8807575708197
seg_57b6c0,1705.2122233995967
seg_57dd68,1277.0095726106367
seg_57ea44,3543.2276045656836
seg_580b65,1276.8448037764263
seg_581fac,2866.502432672526
seg_585872,899.3282031867207
seg_586726,1452.8962525612392
seg_586c0f,3748.1800217606096
seg_5887a8,1679.9582757927424
seg_588f61,1578.9893422700648
seg_58d52d,1550.8086023857404
seg_58e74b,3681.7619755045
seg_58e9f9,1100.6861437905902
seg_58ea74,1490.7830429758608
seg_59058a,4852.801781910412
seg_590fa5,1969.0915792894646
seg_591954,848.9436295041827
seg_5924f5,1314.5788370368741
seg_592807,1793.433783294095
seg_593c34,1821.968948376296
seg_5965d8,1818.2659845531764
seg_596ae3,1314.5951129681216
seg_5975f4,2410.317760187064
seg_597bd6,2397.5346246610234
seg_59818b,1037.7109563948952
seg_59cd7d,3379.848585813963
seg_59cfdb,559.2372124370017
seg_59d484,1667.5107115849432
seg_59de0b,2161.3275856080636
seg_59e1db,811.0286650415507
seg_59eb97,2145.6685562187886
seg_5a0479,1302.2273170145188
seg_5a1adb,3140.61388730024
seg_5a242e,1352.5097594886693
seg_5a67b5,1075.4962395807888
seg_5a947e,2476.458179827441
seg_5abfdd,1380.9277308559947
seg_5ad847,1755.4396713555961
seg_5b392b,1679.623211313978
seg_5b7325,1188.8954942405303
seg_5b8c39,1742.906385231222
seg_5bc0b0,1062.6038425449226
seg_5bd9ae,1881.1272523680918
seg_5bdb47,1377.8095592388484
seg_5bfbf0,1793.357895116324
seg_5c0929,2548.735213727922
seg_5c1a4d,3770.104421213696
seg_5c530f,1428.1350765020309
seg_5c57a8,16239.830737510552
seg_5c8ae5,2019.7588972641186
seg_5c9077,823.5628581110113
seg_5cd98b,1934.970490364742
seg_5cde88,1808.766497308653
seg_5cfba9,999.8812503400648
seg_5cfdc4,2850.6356003737383
seg_5d333e,1377.4447725531304
seg_5d45db,848.9768512847502
seg_5d92af,722.6661728384456
seg_5d94b2,1604.1378500544351
seg_5e020f,1780.586380733321
seg_5e0902,4550.984831750366
seg_5e1bba,1931.7283871377415
seg_5e541f,1972.447779143819
seg_5e635a,2334.5441293693966
seg_5e668a,1503.7702958878126
seg_5e70a7,961.9872436495835
seg_5e7abf,3181.7747115571137
seg_5e8ef4,1503.4225284405932
seg_5eb380,2372.6238442907115
seg_5ec0e3,1881.3468996749893
seg_5ed47e,823.6133033803444
seg_5ef47e,1855.9361857396673
seg_5f0a92,1314.6819605552541
seg_5f24d3,2762.89288611786
seg_5f352e,3354.5708494623022
seg_5f355e,1251.7853397149588
seg_5f46a5,3342.2643321527294
seg_5f7fd9,1632.87033087617
seg_5fe414,1856.1963851211826
seg_60277f,1919.062985206845
seg_6074f9,2133.152179742622
seg_607559,1239.1784435989669
seg_60ab20,899.6567621256532
seg_60b696,1859.3745070000812
seg_60dacd,1125.9755826612738
seg_60df2a,911.7266099469616
seg_610379,1569.9307064011425
seg_61219c,1733.489251383213
seg_613702,2460.4865942498964
seg_614b50,4739.831967821824
seg_6153ca,493.0468832610592
seg_6167f0,1453.500915713085
seg_616c8b,921.3184444879703
seg_61b50d,2539.2733394023007
seg_61f504,2372.592448241682
seg_620ee4,1063.0717473276356
seg_622e9d,2863.4200231538116
seg_62331a,2611.6838148491743
seg_6262c4,2447.8389497379158
seg_629822,1956.9747875775167
seg_62a403,559.0874751828075
seg_62c582,2951.3816839357905
seg_63130f,685.3217385236703
seg_633651,1843.4872563776053
seg_634180,1264.614916324205
seg_634f05,4739.205463731909
seg_635770,1667.6390364700565
seg_63582a,433.5855897243722
seg_63c13d,2775.592930014599
seg_63c518,2337.7200423491113
seg_63c8e4,392.48834631510886
seg_63c983,3798.494269728729
seg_63c9a3,1478.297339455597
seg_63d651,1393.5762952841787
seg_6422d1,836.2056335151586
seg_643d1f,1100.5596878523208
seg_643f86,1063.002361365867
seg_64bcb9,1025.0778086355456
seg_64be5d,886.9061850319121
seg_64be91,1994.743125859479
seg_64daae,1906.4837571851801
seg_64dcf0,1238.9761993975585
seg_64f8dc,2599.2712825018307
seg_650de2,3672.6573285580916
seg_651808,1377.668371830884
seg_652cc2,1956.912169528522
seg_655780,1808.9918305793499
seg_655ad6,1440.6163782707754
seg_655cae,1755.202525926022
seg_658bf4,3619.0116036969484
seg_659ff8,1554.0894530118055
seg_65b962,1746.0212114997985
seg_65c4e1,3014.7415583007787
seg_65ef95,3404.9273722349744
seg_65f01e,949.3069112124742
seg_65fbac,2686.6949751766333
seg_660fe1,1696.0598314522163
seg_660fef,1264.4203638503393
seg_661629,1755.4679154281034
seg_666056,1264.493434816843
seg_6681ee,6439.584120742349
seg_66820a,1024.9704007479504
seg_6696d0,1884.552883235454
seg_66b7c3,1277.0644667922106
seg_66e45a,2045.3697872652046
seg_66ed4d,4100.521308438175
seg_670bde,2804.0131221997917
seg_67330f,1113.536969363495
seg_673c60,1692.5857379867741
seg_67599b,2699.745026831397
seg_679dd2,1163.9457535318522
seg_67aa76,1780.775002264094
seg_68102c,1151.416957011945
seg_683ddf,1239.346283837639
seg_686edc,2347.8039082369232
seg_687a5c,2699.7132623961406
seg_68a484,697.6074850732388
seg_68da94,1679.767481879188
seg_691a72,1024.9451413567165
seg_692e7a,1604.4035713593069
seg_6951e0,911.874874457854
seg_695380,1730.1561133824503
seg_696621,1239.3063777407012
seg_6968c8,1591.8257057232993
seg_69787a,798.3582468597879
seg_69a230,1569.761406146073
seg_69a53e,1504.0734107974724
seg_69dbad,1113.02980011065
seg_6a05e7,1708.2333938614236
seg_6a116b,1251.7590317962129
seg_6a26de,2967.11662705659
seg_6a45a0,1758.6906681029948
seg_6a4ad1,2259.0730722133285
seg_6ab188,1050.0187411954016
seg_6ac67a,2022.9635727453954
seg_6ac82a,2649.2751583290064
seg_6ae32d,2186.617107809525
seg_6b0107,1150.8873875313527
seg_6b2ce0,1251.7854141342536
seg_6b3a9d,1705.0349830707376
seg_6b4e04,735.2470039012144
seg_6b536d,1339.7943664578274
seg_6b9511,921.2496389798796
seg_6b9d02,1528.9132202202459
seg_6be48e,1972.7864308781457
seg_6c292b,1528.4479949753184
seg_6c309f,1994.9101992939216
seg_6c34c2,2082.83209479602
seg_6c8a45,1368.4283320793045
seg_6c909f,1746.1188403897054
seg_6cfb76,1809.0957622291241
seg_6d01a3,786.1469908562076
seg_6d35cd,2107.830330623019
seg_6d36a1,962.326302326114
seg_6d4109,2120.8704563789806
seg_6d4fa6,1503.6163584650592
seg_6d6fad,1478.4881555543507
seg_6da1ff,861.2532886701359
seg_6dac5d,936.855476153843
seg_6dd0fc,2111.2002310948483
seg_6de4fd,672.5653568081483
seg_6de935,1490.767270595036
seg_6df48e,2473.4708227361034
seg_6dfab7,1566.4486164999719
seg_6e12ae,1705.232799128647
seg_6e12ee,2258.6899819972978
seg_6e1ee7,1516.2271428934635
seg_6e572a,2108.1318981905533
seg_6e5a38,2879.34229650209
seg_6e7f73,1213.8703480621034
seg_6e98aa,1469.2519230287837
seg_6eb146,672.9927967956445
seg_6ed49a,1516.4238296193546
seg_6edcb8,1994.9954268702882
seg_6eedcc,634.5234657501787
seg_6f17de,8394.152103840417
seg_6f2222,4214.0614132781575
seg_6f3d90,2070.5283579710294
seg_6f60b2,2901.3905292412683
seg_6f650f,559.4875664186843
seg_6f9a98,810.9333184226194
seg_6fb17f,1314.3931283931847
seg_6fc3ef,1173.2058362034259
seg_6fc8b3,1151.2260720872314
seg_6fd5bb,1704.974197790407
seg_7012af,622.1238346943928
seg_7020c5,974.6410843973601
seg_702e03,1242.2865531324342
seg_703cea,2221.656422888069
seg_705463,3354.375309375828
seg_708349,1831.0681428338062
seg_70991d,987.3560490513005
seg_709b6a,2132.990866652234
seg_709d08,1327.3391130300195
seg_70a60e,1302.4069150309172
seg_70b375,1717.3936669566983
seg_70be4d,1009.3128279623859
seg_70e891,1176.1478060814713
seg_70edf5,1554.036091338531
seg_70fb30,584.391301997759
seg_7120ac,1175.9990331890556
seg_71238c,597.2672491586403
seg_71348a,4025.1144001844323
seg_715e2c,1427.9975537776452
seg_715ff6,1894.1012209977982
seg_7189ca,1226.2705778598277
seg_718b53,2211.8219865571064
seg_71936f,1692.4958582612082
seg_71b4e0,1150.9709976772706
seg_71b975,2120.5438993528396
seg_71c9e9,1679.8644453117927
seg_71f571,2070.071228075113
seg_7211f1,4336.279898429865
seg_724df9,50638.94957132188
seg_725772,1390.2576305297694
seg_725e84,5557.8954838621075
seg_727fc7,1604.3059336736799
seg_72858d,5888.526871382705
seg_72859b,1191.9821792950254
seg_72aba8,1478.2981875957144
seg_72b68c,773.5012938627353
seg_72c307,1327.1903883352118
seg_72ebda,999.8446355609121
seg_72f40a,581.2597507711015
seg_730ebe,2728.4331172251705
seg_734a88,1214.2616338837586
seg_73565e,1679.9155530440241
seg_735cdd,1730.17354985737
seg_73858d,1453.307042101867
seg_738be6,2863.2630245828714
seg_739643,1088.0588752313774
seg_739679,1906.5041927894463
seg_739856,1038.0417484756013
seg_739fb0,3316.951660534517
seg_73ab4a,2551.9260361630922
seg_73b0f7,1767.822095272623
seg_740837,1201.0339386826506
seg_741fc1,1088.1758930291442
seg_74235f,2045.012645227855
seg_7428e7,1453.3865838162083
seg_743775,1528.9021954593995
seg_74537f,1050.6073795201191
seg_746d1d,1015.7574170770423
seg_7480f4,1009.3392359753005
seg_74b264,1922.3195505174035
seg_74b3bd,1302.0203631835957
seg_74ce61,924.6700192053285
seg_74d58a,1604.6081558183953
seg_74d8cc,1969.6741836784233
seg_74dda9,1453.2356601812683
seg_74f330,2614.7985682296976
seg_74fcfc,899.3359908770169
seg_74ffde,3241.1103220117266
seg_750244,1881.1499584127732
seg_750c93,1730.4370418762235
seg_750d20,1239.0129133677085
seg_750e7e,849.0485233220228
seg_75211e,1830.9023827744757
seg_753190,1327.6981887723719
seg_753ba6,2514.160088039487
seg_7540f3,1629.350525997159
seg_75438e,1453.3397598700203
seg_755d50,1368.309870687802
seg_75654d,2174.0959361737023
seg_758374,2450.9975504077192
seg_758ca4,2976.8381233057617
seg_759fb1,1352.631042312001
seg_75a878,1478.4817127527501
seg_75c34b,3480.9392603287934
seg_75cd6a,1746.1535445490865
seg_75dc3e,1994.6742857412214
seg_75e669,2812.876216439332
seg_75e93c,2048.155156123149
seg_75eb90,1012.269837903559
seg_75ffc9,1578.8159897939995
seg_760d70,1730.486325238542
seg_76106f,1302.0356904432522
seg_762188,723.2785191320119
seg_762be4,1503.5540006839499
seg_7630c5,849.1422352693404
seg_766e42,1884.6711895642293
seg_76b76f,836.5309567751387
seg_76c2fa,1704.959512436183
seg_76d16c,2057.500800734884
seg_76e914,1705.2143760989625
seg_76f1af,1805.616624958786
seg_76f3f2,1301.9642974601957
seg_76f76d,1415.705732624894
seg_774ad2,1267.782745605677
seg_77bf79,1657.7856753959206
seg_77c546,1667.044829623091
seg_77db7b,1742.5471215971609
seg_77dbe7,1730.2491321964103
seg_77df38,1730.3481512790697
seg_77e7bf,1846.7175457920541
seg_77ea14,1708.3944785230944
seg_77f9e3,2133.2795489941245
seg_77fe77,1264.539994982357
seg_7848f8,43535.18150453665
seg_7862ed,1579.1184036862342
seg_786ff6,924.3667337505585
seg_78852d,886.6043066530123
seg_78addc,785.7380890312961
seg_78d817,1566.4298822111248
seg_78db0a,1994.4448588085759
seg_78ded2,2422.769085148925
seg_78fc4b,1025.2089319840752
seg_790108,1113.3582043098752
seg_7949da,2161.492244611508
seg_79c47a,2057.555067706742
seg_79dc90,2938.963347657157
seg_79e301,3156.220573453432
seg_7a09ec,2045.0417833368695
seg_7a521c,1100.8070522360908
seg_7a5243,1402.8350214720356
seg_7a9228,1897.2241490937322
seg_7a9f2b,45760.88719489507
seg_7aeca4,1541.1633319501866
seg_7b0936,1062.6614355656948
seg_7b2994,1566.7747694142693
seg_7b3017,1969.500580866927
seg_7b5f90,1113.1541480468813
seg_7bb771,2598.6336618396335
seg_7bec10,1289.8860614560795
seg_7bf143,1767.9583954704701
seg_7c0376,4261.297558870187
seg_7c10c1,1868.6446698543598
seg_7c2beb,1075.3765371119316
seg_7c2c48,2032.4224055795362
seg_7c6c31,1831.035280547614
seg_7c88d1,3773.1327256896984
seg_7c9433,990.7751959495114
seg_7cb417,1515.9941261603058
seg_7cbb45,1617.0790197956703
seg_7cd6b1,3064.7409852424853
seg_7cdfe5,2149.110708522162
seg_7ce9cb,1478.2985912816137
seg_7cef95,1138.4460624851981
seg_7d17eb,2372.351726480718
seg_7d2535,2837.992085678953
seg_7d2e57,1591.5245246578259
seg_7d65c7,2057.5820191564226
seg_7d718e,609.6847449410291
seg_7d88e3,2108.034763821426
seg_7d994f,3634.6872752856234
seg_7ddc30,2775.197860663812
seg_7df3dd,1491.1199750305923
seg_7e3b3e,1481.5217554185251
seg_7e9eb7,631.7803048279686
seg_7eb108,1440.9520783212029
seg_7ebdc3,1796.3395345733645
seg_7ed2dd,1377.8046772223317
seg_7ef97b,2841.4802977351737
seg_7efdd5,1150.9713409785618
seg_7f3ab0,2123.9538726112123
seg_7f5b6f,722.928377563993
seg_7f786b,1629.698224674382
seg_7f93b2,1390.0347295849542
seg_7f9b3a,978.2429947246094
seg_7fa6ec,84895.50115861284
seg_7fac26,723.0079753173311
seg_7fd3a3,2300.1026274828746
seg_7fd6b7,622.5744412440148
seg_80211c,1515.9477291897201
seg_804fb5,1881.6484513023552
seg_80622d,899.3811476440503
seg_807901,1695.6143096121746
seg_80b9b4,1591.9070888105334
seg_80fb86,1151.2664687350969
seg_812962,2388.30076099496
seg_812a50,1063.195675810986
seg_813aab,2070.2527099326844
seg_814b1f,3744.6515453842667
seg_816b7a,2019.9526948332289
seg_818382,1730.2684664271906
seg_81a8ea,1176.4294867940343
seg_81bebd,1365.1909280729535
seg_81c1a6,873.8436337880652
seg_81c432,1818.3704879122947
seg_81f798,1553.9667659599286
seg_8200d2,4843.649600919876
seg_82303e,4979.016128893145
seg_82316b,2964.487694299338
seg_8244bf,1768.1155859777807
seg_82456a,6443.181087899167
seg_826208,924.4038064865679
seg_827804,1494.2608909566675
seg_827a21,1103.8854565062275
seg_827c07,2275.113783732035
seg_82c138,1705.0552596321634
seg_82ce27,1213.8635081379819
seg_82d7b6,2812.9663488140877
seg_830cff,1125.7784663293212
seg_8310ea,1075.8774255276157
seg_8324a4,1314.529125439238
seg_8328f5,1481.7046250469186
seg_832a4d,1204.6973190889867
seg_8344ee,2274.904687661675
seg_8353f5,2045.1027470227996
seg_836aac,1604.5225336525677
seg_836ef0,3165.706233276401
seg_83bef8,1856.3731454380331
seg_83cb2c,2388.2111924181336
seg_83dc2e,984.0762533286219
seg_83ef67,1919.4308661095083
seg_83f476,2611.7814241219066
seg_83f89e,1427.7885063242074
seg_83f928,546.7262952912038
seg_8456d3,1364.8366276040167
seg_845a2a,886.9281823510325
seg_8472f3,1893.8114906945912
seg_848695,1191.8750968416432
seg_84a65d,1276.9592781563645
seg_84b9d9,1579.3940349897805
seg_84c7fb,2183.3639917278397
seg_84fc12,2309.325436795577
seg_8509db,924.3433394660908
seg_850d95,3883.335927287748
seg_8515fd,1339.9973545384817
seg_853302,1465.5971573867098
seg_854d91,1100.6723910840594
seg_857304,3874.101218486233
seg_85762d,1251.5027980113628
seg_8599ec,1368.2320103589877
seg_85c1c0,2161.8888647210697
seg_85e90e,911.4461509068029
seg_85e9c6,2888.5413859651844
seg_85fb0a,4109.9443733323105
seg_864fcf,2413.8776802647817
seg_8658b3,1100.729766486973
seg_86720f,1163.6994380532196
seg_8681aa,911.9371575713203
seg_86892f,4185.334240432473
seg_868c85,1126.0281696813038
seg_86cfe9,2410.3587060729387
seg_86d847,1210.7261978468853
seg_86e874,2284.3687370546468
seg_87232d,2633.3708767864255
seg_876904,1365.3990088452438
seg_8773cf,1868.795776196422
seg_8777bd,609.5106635868248
seg_8785e2,2196.094331617064
seg_878d2c,2976.751453471392
seg_87a616,2095.4571513820574
seg_87a67a,1188.578076014341
seg_87e4e8,23264.324714128714
seg_87f6c8,924.4217159293627
seg_8826f4,1683.0478184864328
seg_885f53,1088.3336999652008
seg_8866f0,4550.916279007164
seg_88a81d,1239.164416512246
seg_88b289,1578.922483949237
seg_890181,1050.3183734540148
seg_89791c,1805.6791402955037
seg_89885a,2916.973946063389
seg_899bf0,2221.249941329964
seg_89b090,2324.901775118201
seg_89d8a0,1201.6531092320272
seg_89e207,2132.9694770535007
seg_89eed6,1352.6195499549576
seg_89f975,2851.106186189534
seg_8a3306,1163.8111737458892
seg_8a41bf,1629.4436892538583
seg_8a6b0e,1666.897552606161
seg_8a7201,1352.580680726946
seg_8a8220,1793.3395256799229
seg_8a8375,1088.0750235727796
seg_8ab3a7,3342.02704047732
seg_8ae847,912.0006076221721
seg_8aeb99,1981.9642416131524
seg_8b39c4,2133.2515457806294
seg_8b798b,899.5756729770872
seg_8baeab,1830.9658688520299
seg_8bc20c,4466.033376186312
seg_8bde47,1591.8639480045438
seg_8be2da,2095.30214596084
seg_8be76c,9351.323884919024
seg_8bec6f,1516.3461566687427
seg_8bf229,1805.5299677308178
seg_8c0114,1768.0998477745966
seg_8c1760,2750.051410022472
seg_8c1cca,2095.443017653801
seg_8c1e7d,1616.7500934255615
seg_8c341c,1176.1989302343782
seg_8c6d4e,2875.9547371427043
seg_8c6e34,2057.4349524233926
seg_8cd159,2296.636191486311
seg_8cdf83,1809.086895612452
seg_8ce632,2186.983475915352
seg_8cf573,1213.6216356426726
seg_8d030a,789.1645472056983
seg_8d135f,1478.5848306261032
seg_8d3a9d,1147.7592778055318
seg_8d4435,1214.1334214090718
seg_8d4965,2171.0375731133354
seg_8d5113,1972.9705923886402
seg_8d6578,1856.0170081509932
seg_8d6a7d,1541.4039088090958
seg_8da61a,933.5249533792783
seg_8db6f0,1024.9277667045858
seg_8dcf3c,911.6315934318006
seg_8dd2ab,2296.8878424402483
seg_8dd3ba,1166.9362745634808
seg_8dfc7e,4982.226343421241
seg_8dfd7a,14509.797082823041
seg_8e5704,722.8961231788988
seg_8e6a3f,1000.255880574059
seg_8e7194,911.9019006146501
seg_8e7fca,1642.1366752338706
seg_8ebdea,1314.9005928009522
seg_8f1127,3417.1722174989945
seg_8f25b0,597.1743072918827
seg_8f3247,1289.307419487934
seg_8f3dfe,1981.9229753605955
seg_8f4654,1566.4906119728062
seg_8f4781,1919.1786867671603
seg_8f5589,961.9613815087635
seg_8f592b,1251.9676550408765
seg_8f6284,1783.731820728726
seg_8fb0d0,1893.6211253896502
seg_8fb29e,1327.1620079301601
seg_8fb828,974.7958734752192
seg_8fc754,1428.094145617692
seg_8fd465,2791.3471239011997
seg_902074,2649.382430425765
seg_902bc1,2347.062584526874
seg_903aba,685.2890329672058
seg_907c52,2170.9993138690616
seg_90a0be,2309.3621246030143
seg_90b174,15244.834731481817
seg_90bf60,1062.6848034088805
seg_90c258,1122.6426784353368
seg_90e904,1742.635216671209
seg_90ec68,2910.6104833868567
seg_90ef18,559.4791597725679
seg_911066,1355.874431145902
seg_9122aa,1994.893745572401
seg_913ffc,1214.249808535125
seg_914a62,1909.665777890693
seg_91596c,849.0959481513444
seg_915b3e,1947.4741239945397
seg_91607c,1028.3787928439056
seg_919a6a,2275.1009039806822
seg_919c5c,2123.8307265529875
seg_91bf8c,2250.1576801609635
seg_91cff2,3659.686613187044
seg_91eaeb,1214.3124764614458
seg_91f512,1960.1251350120683
seg_91f664,2321.8553789100743
seg_91fc29,3807.652746627705
seg_920132,886.2968415939234
seg_92092a,861.2078345234145
seg_922914,1062.8552017762456
seg_922990,1302.174404591307
seg_92310f,1176.098118882044
seg_929ded,1239.1490251178755
seg_92a5f1,1440.7399965456734
seg_92af10,1151.0656523711066
seg_92b095,3798.4762295101245
seg_92bd37,1188.8684018986694
seg_92be9f,1478.6047444432181
seg_931244,732.4014924169518
seg_93211c,937.0013090628116
seg_932828,1163.7252247939698
seg_934087,2199.8399997892693
seg_939f5c,2183.9282304774515
seg_93d864,4185.4895302227715
seg_93f935,2249.7342297073883
seg_941759,936.9614538509345
seg_943de0,823.4421906407716
seg_944c98,1679.9125107400212
seg_945bc8,2451.2396330029405
seg_946d71,811.1352851977042
seg_946d9a,1566.7145368284037
seg_947700,889.9048345622058
seg_9485c0,1050.3979955372292
seg_94a133,1251.6018352990473
seg_94aa0a,1176.2982741856326
seg_94c48c,1340.3088658878971
seg_94d150,2111.557666340108
seg_94d573,1239.1775981370051
seg_94ecad,1213.849904596988
seg_950048,1427.8582316797379
seg_952faa,1667.0972457415646
seg_95357d,1881.3266909665365
seg_95644e,1415.242972146136
seg_957ece,1497.3333453145542
seg_95b321,1629.2727280354811
seg_95f45e,2095.138522834236
seg_961d02,2325.1646806596245
seg_961ddf,1280.0978693236366
seg_9626a4,1201.36830838308
seg_96642e,1994.9310308012907
seg_966f3d,1868.5095450589367
seg_967ae4,1339.6872040448086
seg_96cd5d,1456.366960676409
seg_96dab2,3442.5827321427505
seg_96db5e,936.8740905763747
seg_96fa35,3468.105442733635
seg_970b35,1088.091405281406
seg_970e86,886.4571308772794
seg_974049,2048.636075417371
seg_9757ac,1944.389018564132
seg_979a8f,2060.8990738746006
seg_97a161,924.6647251426687
seg_97ad82,1264.5046397416686
seg_97d9ed,1062.6085419120209
seg_97e4a9,836.222330852639
seg_9802c3,1503.6167409313643
seg_9825e0,1390.1840607862132
seg_983778,1100.3425982199378
seg_986976,2636.7201092989317
seg_986b6e,1163.7444765619207
seg_9872f9,1780.652258360578
seg_988e69,3178.233620222896
seg_98a819,1843.7058762232396
seg_98be13,1415.775314692193
seg_98c0b6,1972.723591087206
seg_98c44d,1481.6146623411091
seg_98c544,1893.9932429294734
seg_98ebaa,1364.8401954296971
seg_98f624,924.1611922929131
seg_9940e8,1059.8257988450212
seg_996c37,1189.0847909960605
seg_99ccbd,2514.2182055680987
seg_99f677,1793.0700708431193
seg_99f76c,1947.7037102729741
seg_9a1a4f,3169.021254858517
seg_9a1c76,1264.4902800386178
seg_9a43ef,1150.8676777613703
seg_9a6025,1805.6113806141614
seg_9a74d8,839.572707303552
seg_9a7c46,2385.0963301337333
seg_9a7d1d,2513.8265112083973
seg_9a812d,1037.7641064590166
seg_9a81a3,1452.952266724965
seg_9a8a1f,1541.2470226905837
seg_9a9041,823.4550160403262
seg_9a92db,962.1995006630123
seg_9aa6e2,1969.4804624619715
seg_9ab405,2888.639583931752
seg_9ad261,2057.6004488489634
seg_9ad925,1641.8617677967331
seg_9ae1a1,458.4733569913914
seg_9b0439,1592.0200514950811
seg_9b44d2,357.8373676564512
seg_9b7ef8,2586.713390426813
seg_9b7f93,1402.8693610566738
seg_9bab11,618.9404072228597
seg_9bd388,1213.5520579645527
seg_9bee43,2451.457838848728
seg_9c00d7,2372.677366503426
seg_9c090f,3395.283552705818
seg_9c2843,2237.031431032927
seg_9c3d6a,937.1374102954636
seg_9c3ef8,1377.9330540291046
seg_9c635d,2019.7271716165972
seg_9c6715,2577.170136214757
seg_9c8162,1415.5543018445273
seg_9c8bc8,1481.6926002911655
seg_9ca72e,2929.694488832939
seg_9caf50,1453.1820801808171
seg_9cb464,1720.8713444238056
seg_9d1b26,1742.5979420215165
seg_9d1dbe,1340.1621905442878
seg_9d2528,1050.2538010115147
seg_9d3013,861.2652465180354
seg_9d452d,2422.645160018704
seg_9d57a1,509.170380873612
seg_9d68cf,1645.4970885631944
seg_9d6ff0,1566.6041853563675
seg_9d7490,2032.7689307956284
seg_9d79d4,2561.5130614838436
seg_9dcae1,1012.6999342563448
seg_9ddc99,1302.3902667027176
seg_9dea8d,2649.1566043001903
seg_9df32d,3244.322796673642
seg_9e25e9,1579.1788519209385
seg_9e3837,1557.2769663648112
seg_9e61da,2069.9440874900974
seg_9e7dff,1138.41519917826
seg_9e8323,2614.974981655062
seg_9e8ca4,1616.972891866172
seg_9e962b,1238.986705933987
seg_9ee0aa,2397.7063065378215
seg_9f042e,1516.0943778262945
seg_9f12c6,1276.9414001058742
seg_9f22a0,1893.5339636025844
seg_9f4fd4,1566.4778363867017
seg_9f57c4,1264.4390309921007
seg_9f6315,2477.0445205518763
seg_9f7542,735.6271440547337
seg_9fc7c2,4340.032925482983
seg_9fd9b8,4160.493023876018
seg_9fe8b9,1327.163605955558
seg_a00985,1868.5917831474296
seg_a009e6,2133.1294657821027
seg_a03e6a,3115.402439591897
seg_a05c22,2199.182467642946
seg_a06228,1113.4260994268557
seg_a0646a,1998.0113886341776
seg_a0979e,1126.005101161805
seg_a0a423,1982.149323292843
seg_a11dd5,1289.727528902643
seg_a12acb,3027.200135102724
seg_a133bc,1255.1631733026861
seg_a14212,1469.4643645701103
seg_a16a1b,1251.4757680447808
seg_a173d8,911.8796695203733
seg_a18246,1075.645318660345
seg_a1a511,7299.603175731256
seg_a1acb2,1163.6692876841594
seg_a1b3cc,1821.7502928340007
seg_a1d8da,1868.8564101594557
seg_a1e5b0,962.1730133465009
seg_a1edc1,1708.2107111253163
seg_a247ac,1894.1110525027862
seg_a25c46,1431.295351904189
seg_a2986f,1251.6411505126316
seg_a2c108,987.6104449876633
seg_a2d47d,2199.5083816888537
seg_a2e2c8,1352.5032011454412
seg_a2fd8b,1037.617380788376
seg_a31d6e,1012.6351203388584
seg_a31fe3,1667.1757696035174
seg_a35c82,1201.3673469827118
seg_a35e7c,723.242657452467
seg_a39ebc,3556.193926277024
seg_a39f3b,2309.255155784933
seg_a39fa8,1503.498188670348
seg_a3ab46,1428.2298836390846
seg_a3d4d6,2321.8730699714906
seg_a41c2c,1100.672319922991
seg_a4208a,836.0529273836312
seg_a420d4,2271.5621296501613
seg_a436bc,798.393967575514
seg_a437cb,3039.8230161998317
seg_a45455,2020.095068851809
seg_a47cce,1428.191453877733
seg_a489e1,1415.4332727271947
seg_a49ccc,1491.0203735254456
seg_a4ad7c,974.9976310985453
seg_a4e745,2472.8969947683236
seg_a50d28,1062.7781006007563
seg_a5271e,3304.102056025131
seg_a53e4c,1428.2582157724305
seg_a543e5,1037.8807406343087
seg_a55540,883.59048385401
seg_a55a17,6115.788908909448
seg_a56c04,2372.4314807308438
seg_a58a6e,2145.9957066464867
seg_a5934a,2070.3093705888787
seg_a5d37f,2057.4541314112917
seg_a5dea6,1160.4492181179396
seg_a5f4dd,3027.3742163885718
seg_a5fbcc,1453.383442761478
seg_a61e1c,1252.0217826884632
seg_a63573,1289.530474652954
seg_a674d2,1302.3945998628794
seg_a68007,2221.320533136938
seg_a68ffb,1138.7352699124392
seg_a69246,681.8805200402369
seg_a6959c,849.1128826822346
seg_a6bf91,1201.37709254886
seg_a6c5cc,1931.6868413743662
seg_a6cd86,2501.6790532117375
seg_a6e801,5007.096161563846
seg_a6e99c,1629.2946685489721
seg_a6eed3,1947.6693635422873
seg_a704ee,1604.0190934573463
seg_a7561c,2350.7128453517753
seg_a7b454,2032.4651749442928
seg_a7d0eb,2158.3743096388534
seg_a7e49b,1642.11838887757
seg_a80123,1554.2371743809808
seg_a802fa,2548.7957763189015
seg_a80f6f,877.4825955317552
seg_a82229,1239.3961265230478
seg_a84c13,1793.2045872865413
seg_a86231,1037.7385158746818
seg_a8685e,1390.3188347635148
seg_a86a05,1201.0944286840058
seg_a87e79,6137.027337534425
seg_a88097,899.5681690526765
