meanAudio,medianAudio,modeAudio,stdAudio,maxAudio,maxTime,minAudio,minTime,q75Audio,q25Audio,event,n
4.914213180541992,5.0,5.0,8.66437816619873,139.0,2.2149994373321533,-153.0,2.176696538925171,8.0,2.0,0,0.0
4.856259822845459,5.0,5.0,6.888838291168213,116.0,2.176696538925171,-152.0,2.137298345565796,7.0,2.0,0,0.0
4.658753395080566,5.0,5.0,6.9818854331970215,111.0,2.137298345565796,-126.0,2.0989954471588135,7.0,2.0,0,0.0
4.681953430175781,5.0,5.0,8.161955833435059,223.0,2.0989954471588135,-178.0,2.0595972537994385,7.0,2.0,0,0.0
4.738353252410889,5.0,5.0,5.9520087242126465,129.0,2.0595972537994385,-138.0,2.0201990604400635,7.0,2.0,0,0.0
4.803506851196289,5.0,5.0,6.874951362609863,122.0,2.0201990604400635,-129.0,1.981896162033081,7.0,2.0,0,0.0
4.7474799156188965,5.0,5.0,6.985146999359131,168.0,1.981896162033081,-133.0,1.9425978660583496,7.0,2.0,0,0.0
4.847626686096191,5.0,5.0,9.071480751037598,305.0,1.9425978660583496,-250.0,1.903199553489685,8.0,2.0,0,0.0
4.94536018371582,5.0,5.0,7.941506385803223,139.0,1.903199553489685,-135.0,1.8648967742919922,8.0,2.0,0,0.0
4.8458733558654785,5.0,5.0,8.273548126220703,176.0,1.8648967742919922,-143.0,1.8254984617233276,8.0,2.0,0,0.0
4.623533248901367,5.0,5.0,7.4715070724487305,161.0,1.8254984617233276,-130.0,1.7871956825256348,7.0,2.0,0,0.0
4.709506511688232,5.0,5.0,8.22567367553711,168.0,1.7871956825256348,-132.0,1.7478973865509033,7.0,2.0,0,0.0
4.596833229064941,5.0,5.0,8.542900085449219,190.0,1.7478973865509033,-214.0,1.7084990739822388,7.0,2.0,0,0.0
4.859720230102539,5.0,5.0,8.250764846801758,205.0,1.7084990739822388,-188.0,1.670196294784546,8.0,2.0,0,0.0
4.894859790802002,5.0,5.0,7.954401016235352,161.0,1.670196294784546,-141.0,1.6307979822158813,8.0,2.0,0,0.0
4.584266662597656,5.0,5.0,6.337458610534668,109.0,1.6307979822158813,-113.0,1.59149968624115,7.0,2.0,0,0.0
4.469220161437988,4.0,5.0,5.458998680114746,70.0,1.59149968624115,-87.0,1.553196907043457,7.0,2.0,0,0.0
4.451159954071045,4.0,4.0,7.6091389656066895,131.0,1.553196907043457,-174.0,1.5137985944747925,7.0,2.0,0,0.0
4.715806484222412,5.0,5.0,6.650613307952881,118.0,1.5137985944747925,-138.0,1.4754958152770996,7.0,2.0,0,0.0
4.689119815826416,5.0,5.0,7.7060394287109375,360.0,1.4754958152770996,-236.0,1.436097502708435,7.0,2.0,0,0.0
4.726393222808838,5.0,5.0,6.760293483734131,127.0,1.436097502708435,-124.0,1.3966991901397705,7.0,2.0,0,0.0
4.739473342895508,5.0,5.0,6.821709632873535,131.0,1.3966991901397705,-103.0,1.3583964109420776,7.0,2.0,0,0.0
4.648533344268799,5.0,5.0,11.317980766296387,273.0,1.3583964109420776,-330.0,1.3190981149673462,8.0,2.0,0,0.0
4.45904016494751,4.0,5.0,8.823744773864746,150.0,1.3190981149673462,-183.0,1.2796998023986816,7.0,2.0,0,0.0
4.638266563415527,5.0,5.0,6.401627063751221,84.0,1.2796998023986816,-65.0,1.2413970232009888,7.0,2.0,0,0.0
4.820700168609619,5.0,5.0,8.029326438903809,142.0,1.2413970232009888,-144.0,1.2019987106323242,8.0,2.0,0,0.0
4.881919860839844,5.0,5.0,7.031436443328857,156.0,1.2019987106323242,-151.0,1.1636959314346313,8.0,2.0,0,0.0
4.915353298187256,5.0,5.0,22.141429901123047,650.0,1.1636959314346313,-580.0,1.1243976354599,8.0,2.0,0,0.0
4.9216532707214355,5.0,5.0,9.978572845458984,237.0,1.1243976354599,-222.0,1.0849993228912354,8.0,2.0,0,0.0
4.8949666023254395,5.0,5.0,8.300125122070312,290.0,1.0849993228912354,-268.0,1.0466965436935425,7.0,2.0,0,0.0
4.890086650848389,5.0,5.0,8.90038013458252,156.0,1.0466965436935425,-170.0,1.007298231124878,8.0,2.0,0,0.0
4.8171000480651855,5.0,5.0,8.894843101501465,192.0,1.007298231124878,-153.0,0.9679999947547913,8.0,2.0,0,0.0
4.686413288116455,5.0,4.0,11.485502243041992,300.0,0.9679999947547913,-277.0,0.9296972155570984,8.0,2.0,0,0.0
4.571526527404785,5.0,5.0,5.717106342315674,121.0,0.9296972155570984,-103.0,0.8902989029884338,7.0,2.0,0,0.0
4.926459789276123,5.0,5.0,26.24726104736328,819.0,0.8902989029884338,-995.0,0.851996123790741,8.0,2.0,0,0.0
5.080926895141602,5.0,5.0,10.900012969970703,217.0,0.851996123790741,-226.0,0.8125978112220764,8.0,2.0,0,0.0
4.98691987991333,5.0,5.0,8.617624282836914,269.0,0.8125978112220764,-196.0,0.7731994986534119,8.0,2.0,0,0.0
4.893453121185303,5.0,5.0,8.727949142456055,191.0,0.7731994986534119,-171.0,0.734896719455719,8.0,2.0,0,0.0
4.958946704864502,5.0,5.0,7.5960187911987305,166.0,0.734896719455719,-139.0,0.6955984234809875,8.0,2.0,0,0.0
4.962453365325928,5.0,5.0,7.334086894989014,108.0,0.6955984234809875,-149.0,0.6572956442832947,8.0,2.0,0,0.0
5.0866265296936035,5.0,5.0,7.0853753089904785,130.0,0.6572956442832947,-115.0,0.6178973317146301,8.0,2.0,0,0.0
4.785133361816406,5.0,5.0,5.64590311050415,81.0,0.6178973317146301,-78.0,0.5784990191459656,7.0,2.0,0,0.0
4.7801666259765625,5.0,5.0,15.963959693908691,529.0,0.5784990191459656,-362.0,0.5401962399482727,8.0,2.0,0,0.0
4.940159797668457,5.0,5.0,5.9109930992126465,93.0,0.5401962399482727,-83.0,0.5008979439735413,7.0,2.0,0,0.0
4.901179790496826,5.0,5.0,14.482817649841309,516.0,0.5008979439735413,-749.0,0.4614996612071991,8.0,2.0,0,0.0
4.847286701202393,5.0,5.0,5.098061561584473,77.0,0.4614996612071991,-63.0,0.42319685220718384,7.0,2.0,0,0.0
5.075493335723877,5.0,5.0,19.661474227905273,917.0,0.42319685220718384,-645.0,0.3837985694408417,8.0,2.0,0,0.0
5.028573513031006,5.0,5.0,7.993363380432129,170.0,0.3837985694408417,-160.0,0.3454957604408264,8.0,2.0,0,0.0
4.991000175476074,5.0,5.0,112.7823486328125,4610.0,0.3454957604408264,-3112.0,0.30619746446609497,9.0,1.0,0,0.0
4.96755313873291,5.0,5.0,10.635706901550293,322.0,0.30619746446609497,-275.0,0.2667991816997528,9.0,1.0,0,0.0
5.089946746826172,5.0,5.0,6.207722187042236,114.0,0.2667991816997528,-99.0,0.22849637269973755,8.0,2.0,0,0.0
5.160053253173828,5.0,5.0,5.166018486022949,168.0,0.22849637269973755,-108.0,0.18909808993339539,8.0,3.0,0,0.0
5.04856014251709,5.0,5.0,3.7082698345184326,50.0,0.18909808993339539,-40.0,0.14969979226589203,7.0,3.0,0,0.0
5.045760154724121,5.0,5.0,4.141108512878418,80.0,0.14969979226589203,-54.0,0.11139699071645737,7.0,3.0,0,0.0
5.003260135650635,5.0,5.0,4.623133182525635,149.0,0.11139699071645737,-129.0,0.07209870219230652,7.0,3.0,0,0.0
5.096266746520996,5.0,5.0,3.715855121612549,80.0,0.07209870219230652,-60.0,0.033795904368162155,7.0,3.0,0,0.0
4.912273406982422,5.0,5.0,3.3290719985961914,73.0,8.85669994354248,-73.0,0.0007954850443638861,7.0,3.0,0,0.0
4.675620079040527,5.0,5.0,3.1530768871307373,59.0,8.851397514343262,-42.0,8.811999320983887,7.0,3.0,1,0.0
4.766439914703369,5.0,5.0,3.11365008354187,49.0,8.811999320983887,-43.0,8.773696899414062,7.0,3.0,0,0.0
4.526846885681152,5.0,5.0,3.9821908473968506,66.0,8.773696899414062,-64.0,8.734397888183594,7.0,3.0,0,0.0
4.552639961242676,5.0,5.0,4.670460224151611,143.0,8.734397888183594,-127.0,8.694999694824219,7.0,3.0,0,0.0
4.6812334060668945,5.0,5.0,3.842700719833374,80.0,8.694999694824219,-85.0,8.656697273254395,7.0,3.0,0,0.0
4.688673496246338,5.0,5.0,3.5962700843811035,76.0,8.656697273254395,-79.0,8.61729907989502,7.0,3.0,0,0.0
4.729873180389404,5.0,5.0,3.501338005065918,55.0,8.61729907989502,-46.0,8.578995704650879,7.0,3.0,0,0.0
4.836780071258545,5.0,5.0,4.012331008911133,122.0,8.578995704650879,-128.0,8.539597511291504,7.0,3.0,0,0.0
4.732366561889648,5.0,5.0,4.552886009216309,149.0,8.539597511291504,-138.0,8.500299453735352,7.0,3.0,0,0.0
4.7887067794799805,5.0,5.0,3.044790267944336,46.0,8.500299453735352,-34.0,8.461997032165527,7.0,3.0,0,0.0
4.95665979385376,5.0,5.0,3.1216259002685547,60.0,8.461997032165527,-51.0,8.422598838806152,7.0,3.0,0,0.0
4.8875932693481445,5.0,5.0,3.2559051513671875,61.0,8.422598838806152,-56.0,8.384295463562012,7.0,3.0,0,0.0
4.751866817474365,5.0,5.0,5.180046081542969,157.0,8.384295463562012,-159.0,8.344897270202637,7.0,3.0,0,0.0
4.5705132484436035,5.0,5.0,3.294830322265625,68.0,8.344897270202637,-69.0,8.305599212646484,6.0,3.0,0,0.0
4.543713569641113,5.0,5.0,3.1553266048431396,65.0,8.305599212646484,-44.0,8.267295837402344,6.0,3.0,0,0.0
4.444346904754639,4.0,4.0,3.238781213760376,68.0,8.267295837402344,-46.0,8.227897644042969,6.0,3.0,0,0.0
4.342619895935059,4.0,4.0,3.9471545219421387,90.0,8.227897644042969,-95.0,8.188499450683594,6.0,2.0,0,0.0
4.265100002288818,4.0,4.0,3.856891393661499,96.0,8.188499450683594,-88.0,8.15019702911377,6.0,2.0,0,0.0
4.392553329467773,4.0,4.0,3.3298208713531494,88.0,8.15019702911377,-73.0,8.110898971557617,6.0,3.0,0,0.0
4.440413475036621,4.0,4.0,3.406872510910034,95.0,8.110898971557617,-59.0,8.072595596313477,6.0,3.0,0,0.0
4.424746513366699,4.0,5.0,3.376142740249634,54.0,8.072595596313477,-49.0,8.033197402954102,6.0,3.0,0,0.0
4.575526714324951,5.0,5.0,4.998033046722412,144.0,8.033197402954102,-138.0,7.993799209594727,7.0,3.0,0,0.0
4.760439872741699,5.0,5.0,4.0621538162231445,122.0,7.993799209594727,-112.0,7.955496311187744,7.0,3.0,0,0.0
4.559966564178467,5.0,5.0,3.380760431289673,77.0,7.955496311187744,-71.0,7.916098117828369,6.0,3.0,0,0.0
4.316246509552002,4.0,4.0,3.1253762245178223,53.0,7.916098117828369,-44.0,7.876799583435059,6.0,2.0,0,0.0
4.486959934234619,4.0,5.0,3.4409632682800293,70.0,7.876799583435059,-67.0,7.838497161865234,6.0,3.0,0,0.0
4.247300148010254,4.0,4.0,3.9286158084869385,108.0,7.838497161865234,-94.0,7.799098491668701,6.0,2.0,0,0.0
4.480486869812012,4.0,5.0,3.2472262382507324,44.0,7.799098491668701,-36.0,7.760796070098877,6.0,3.0,0,0.0
4.503106594085693,4.0,4.0,3.1134798526763916,54.0,7.760796070098877,-42.0,7.721397399902344,6.0,3.0,0,0.0
4.436313152313232,4.0,4.0,3.8094284534454346,93.0,7.721397399902344,-94.0,7.682099342346191,6.0,3.0,0,0.0
4.422186851501465,4.0,4.0,3.779980182647705,70.0,7.682099342346191,-66.0,7.643796443939209,6.0,2.0,0,0.0
4.3766865730285645,4.0,4.0,3.483374834060669,94.0,7.643796443939209,-42.0,7.604398250579834,6.0,2.0,0,0.0
4.5340399742126465,5.0,4.0,3.530346632003784,96.0,7.604398250579834,-66.0,7.565000057220459,6.0,3.0,0,0.0
4.40800666809082,4.0,4.0,3.738852024078369,80.0,7.565000057220459,-60.0,7.526697158813477,6.0,2.0,0,0.0
4.634746551513672,5.0,5.0,3.7984485626220703,80.0,7.526697158813477,-64.0,7.487398624420166,7.0,3.0,0,0.0
4.49832010269165,4.0,4.0,3.425913095474243,56.0,7.487398624420166,-39.0,7.449096202850342,6.0,3.0,0,0.0
4.60044002532959,5.0,5.0,3.393397808074951,71.0,7.449096202850342,-59.0,7.409697532653809,7.0,3.0,0,0.0
4.533659934997559,5.0,4.0,4.1709980964660645,95.0,7.409697532653809,-90.0,7.370299339294434,7.0,3.0,0,0.0
4.646420001983643,5.0,5.0,3.072810173034668,39.0,7.370299339294434,-31.0,7.331996440887451,7.0,3.0,0,0.0
4.768479824066162,5.0,5.0,3.738524913787842,120.0,7.331996440887451,-87.0,7.292598247528076,7.0,3.0,0,0.0
4.63452672958374,5.0,5.0,6.667017936706543,289.0,7.292598247528076,-210.0,7.254295349121094,7.0,3.0,0,0.0
4.358240127563477,4.0,4.0,3.8472883701324463,90.0,7.254295349121094,-64.0,7.214997291564941,6.0,2.0,0,0.0
4.47710657119751,4.0,4.0,4.047568321228027,73.0,7.214997291564941,-70.0,7.175599098205566,6.0,2.0,0,0.0
4.3302998542785645,4.0,4.0,3.774247646331787,79.0,7.175599098205566,-66.0,7.137296199798584,6.0,2.0,0,0.0
4.5163798332214355,5.0,5.0,3.9673330783843994,110.0,7.137296199798584,-114.0,7.097898006439209,7.0,3.0,0,0.0
4.590879917144775,5.0,4.0,4.136684417724609,96.0,7.097898006439209,-91.0,7.058599472045898,7.0,3.0,0,0.0
4.657179832458496,5.0,5.0,2.9818899631500244,33.0,7.058599472045898,-24.0,7.020296573638916,7.0,3.0,0,0.0
4.705633163452148,5.0,5.0,3.26798939704895,59.0,7.020296573638916,-47.0,6.980898380279541,7.0,3.0,0,0.0
4.631140232086182,5.0,5.0,4.459993362426758,212.0,6.980898380279541,-154.0,6.942595481872559,7.0,3.0,0,0.0
4.427486896514893,4.0,4.0,4.0664544105529785,90.0,6.942595481872559,-73.0,6.903197288513184,6.0,2.0,0,0.0
4.438846588134766,4.0,4.0,6.443846702575684,148.0,6.903197288513184,-148.0,6.863899230957031,7.0,2.0,0,0.0
4.408406734466553,4.0,4.0,4.4792351722717285,97.0,6.863899230957031,-110.0,6.825596332550049,7.0,2.0,0,0.0
4.461593151092529,4.0,4.0,3.6849942207336426,88.0,6.825596332550049,-68.0,6.786198139190674,6.0,2.0,0,0.0
4.484786510467529,4.0,5.0,4.410909652709961,97.0,6.786198139190674,-96.0,6.746799468994141,7.0,2.0,0,0.0
4.632106781005859,5.0,5.0,3.9854846000671387,66.0,6.746799468994141,-71.0,6.708497047424316,7.0,3.0,0,0.0
4.5521931648254395,5.0,5.0,5.789551258087158,151.0,6.708497047424316,-109.0,6.669098377227783,7.0,2.0,0,0.0
4.512213230133057,4.0,4.0,5.107132434844971,152.0,6.669098377227783,-144.0,6.630795955657959,7.0,2.0,0,0.0
4.508333206176758,5.0,5.0,4.016424179077148,85.0,6.630795955657959,-84.0,6.591497421264648,7.0,3.0,0,0.0
4.540813446044922,5.0,4.0,4.731470584869385,101.0,6.591497421264648,-92.0,6.552099227905273,7.0,2.0,0,0.0
4.453793525695801,4.0,4.0,4.3619160652160645,137.0,6.552099227905273,-99.0,6.513796329498291,7.0,2.0,0,0.0
4.5642266273498535,5.0,4.0,5.347905158996582,113.0,6.513796329498291,-112.0,6.474398136138916,7.0,2.0,0,0.0
4.479139804840088,4.0,4.0,4.59784460067749,108.0,6.474398136138916,-84.0,6.4350996017456055,7.0,2.0,0,0.0
4.717546463012695,5.0,5.0,4.176704406738281,101.0,6.4350996017456055,-88.0,6.396797180175781,7.0,3.0,0,0.0
4.750866889953613,5.0,5.0,5.014248847961426,109.0,6.396797180175781,-95.0,6.357398509979248,7.0,3.0,0,0.0
4.662680149078369,5.0,5.0,4.7892866134643555,158.0,6.357398509979248,-144.0,6.319096088409424,7.0,3.0,0,0.0
4.806660175323486,5.0,5.0,6.210314750671387,156.0,6.319096088409424,-148.0,6.279697418212891,7.0,3.0,0,0.0
4.968733310699463,5.0,5.0,5.079363822937012,127.0,6.279697418212891,-132.0,6.240399360656738,7.0,3.0,0,0.0
4.5177202224731445,5.0,5.0,4.583852767944336,114.0,6.240399360656738,-86.0,6.202096462249756,7.0,2.0,0,0.0
4.594880104064941,5.0,5.0,5.917237281799316,159.0,6.202096462249756,-141.0,6.162698268890381,7.0,2.0,0,0.0
4.702939987182617,5.0,5.0,4.446858882904053,98.0,6.162698268890381,-91.0,6.123300075531006,7.0,3.0,0,0.0
4.826873302459717,5.0,5.0,5.267442226409912,150.0,6.123300075531006,-85.0,6.084997177124023,7.0,3.0,0,0.0
4.750786781311035,5.0,5.0,4.9065070152282715,128.0,6.084997177124023,-80.0,6.045598983764648,7.0,3.0,0,0.0
4.907279968261719,5.0,5.0,3.8349549770355225,59.0,6.045598983764648,-49.0,6.007296085357666,7.0,3.0,0,0.0
4.840033531188965,5.0,5.0,4.906442165374756,123.0,6.007296085357666,-107.0,5.9679975509643555,7.0,3.0,0,0.0
4.928946495056152,5.0,5.0,5.912648677825928,125.0,5.9679975509643555,-129.0,5.9285993576049805,7.0,3.0,0,0.0
4.949986457824707,5.0,5.0,4.010195732116699,71.0,5.9285993576049805,-65.0,5.890296459197998,7.0,3.0,0,0.0
4.910726547241211,5.0,5.0,6.194266319274902,157.0,5.890296459197998,-119.0,5.850898265838623,7.0,3.0,0,0.0
4.776593208312988,5.0,5.0,4.178200721740723,62.0,5.850898265838623,-52.0,5.812595367431641,7.0,3.0,0,0.0
4.711413383483887,5.0,5.0,3.8783206939697266,75.0,5.812595367431641,-65.0,5.773297309875488,7.0,3.0,0,0.0
4.904940128326416,5.0,5.0,5.339148044586182,189.0,5.773297309875488,-129.0,5.733899116516113,7.0,3.0,0,0.0
4.812160015106201,5.0,5.0,4.007572174072266,56.0,5.733899116516113,-53.0,5.695596218109131,7.0,3.0,0,0.0
4.587220191955566,5.0,5.0,6.464177131652832,114.0,5.695596218109131,-103.0,5.656198024749756,7.0,2.0,0,0.0
4.891779899597168,5.0,5.0,4.513150215148926,99.0,5.656198024749756,-81.0,5.616899490356445,7.0,3.0,0,0.0
5.134726524353027,5.0,5.0,5.629710674285889,131.0,5.616899490356445,-101.0,5.578597068786621,7.0,3.0,0,0.0
5.024633407592773,5.0,5.0,5.2850871086120605,84.0,5.578597068786621,-99.0,5.539198398590088,7.0,3.0,0,0.0
5.006986618041992,5.0,5.0,5.137790679931641,102.0,5.539198398590088,-90.0,5.500895977020264,7.0,3.0,0,0.0
5.24264669418335,5.0,5.0,4.0735344886779785,67.0,5.500895977020264,-49.0,5.4614973068237305,7.0,3.0,0,0.0
5.063833236694336,5.0,5.0,7.204983234405518,137.0,5.4614973068237305,-134.0,5.4220991134643555,7.0,3.0,0,0.0
4.941786766052246,5.0,5.0,4.705137252807617,74.0,5.4220991134643555,-77.0,5.383796215057373,7.0,3.0,0,0.0
4.806940078735352,5.0,5.0,5.834580898284912,136.0,5.383796215057373,-96.0,5.344498157501221,7.0,3.0,0,0.0
4.811386585235596,5.0,5.0,4.791223526000977,108.0,5.344498157501221,-76.0,5.305099964141846,7.0,3.0,0,0.0
4.996946811676025,5.0,5.0,7.716003894805908,199.0,5.305099964141846,-144.0,5.266797065734863,7.0,3.0,0,0.0
4.836993217468262,5.0,5.0,6.6446099281311035,181.0,5.266797065734863,-157.0,5.227398872375488,7.0,2.0,0,0.0
4.706253528594971,5.0,5.0,5.164361000061035,100.0,5.227398872375488,-83.0,5.189095973968506,7.0,2.0,0,0.0
4.834660053253174,5.0,5.0,4.763219833374023,127.0,5.189095973968506,-109.0,5.149797439575195,7.0,3.0,0,0.0
4.787779808044434,5.0,5.0,6.104304790496826,171.0,5.149797439575195,-216.0,5.11039924621582,7.0,3.0,0,0.0
4.844699859619141,5.0,5.0,4.943488121032715,104.0,5.11039924621582,-69.0,5.072096347808838,7.0,3.0,0,0.0
4.859386444091797,5.0,5.0,7.022274494171143,182.0,5.072096347808838,-158.0,5.032698154449463,7.0,3.0,0,0.0
4.801119804382324,5.0,5.0,4.724820137023926,80.0,5.032698154449463,-59.0,4.9934000968933105,7.0,3.0,0,0.0
4.809853553771973,5.0,5.0,4.686367988586426,84.0,4.9934000968933105,-77.0,4.955097198486328,7.0,3.0,0,0.0
4.922540187835693,5.0,5.0,4.563874244689941,98.0,4.955097198486328,-102.0,4.915699005126953,7.0,3.0,0,0.0
4.582220077514648,5.0,5.0,5.53223991394043,159.0,4.915699005126953,-123.0,4.877396106719971,7.0,2.0,0,0.0
4.948053359985352,5.0,5.0,5.051692485809326,99.0,4.877396106719971,-79.0,4.837997913360596,7.0,3.0,0,0.0
4.912773132324219,5.0,5.0,5.4850544929504395,147.0,4.837997913360596,-99.0,4.7985992431640625,7.0,3.0,0,0.0
4.9983601570129395,5.0,5.0,4.70565938949585,106.0,4.7985992431640625,-73.0,4.760296821594238,7.0,3.0,0,0.0
4.900266647338867,5.0,5.0,5.618374347686768,121.0,4.760296821594238,-124.0,4.720998287200928,7.0,3.0,0,0.0
4.721273422241211,5.0,5.0,5.2254743576049805,120.0,4.720998287200928,-77.0,4.682695388793945,7.0,2.0,0,0.0
4.867486476898193,5.0,5.0,6.211585998535156,122.0,4.682695388793945,-86.0,4.64329719543457,7.0,3.0,0,0.0
4.856433391571045,5.0,5.0,5.629847526550293,103.0,4.64329719543457,-107.0,4.603899002075195,7.0,2.0,0,0.0
4.89984655380249,5.0,5.0,5.140110492706299,88.0,4.603899002075195,-83.0,4.565596103668213,7.0,3.0,0,0.0
5.173193454742432,5.0,5.0,9.72529411315918,259.0,4.565596103668213,-229.0,4.5262980461120605,8.0,3.0,0,0.0
5.079486846923828,5.0,5.0,5.312729358673096,88.0,4.5262980461120605,-83.0,4.486899375915527,7.0,3.0,0,0.0
5.095133304595947,5.0,5.0,5.153125762939453,78.0,4.486899375915527,-58.0,4.448596954345703,7.0,3.0,0,0.0
5.024226665496826,5.0,5.0,7.117002010345459,218.0,4.448596954345703,-189.0,4.40919828414917,7.0,3.0,0,0.0
4.961766719818115,5.0,5.0,4.985851287841797,131.0,4.40919828414917,-113.0,4.370895862579346,7.0,3.0,0,0.0
4.907873153686523,5.0,5.0,4.094874382019043,64.0,4.370895862579346,-52.0,4.331597328186035,7.0,3.0,0,0.0
4.746213436126709,5.0,5.0,5.209192752838135,94.0,4.331597328186035,-82.0,4.29219913482666,7.0,2.0,0,0.0
4.9028401374816895,5.0,5.0,6.354424476623535,127.0,4.29219913482666,-145.0,4.253896236419678,7.0,2.0,0,0.0
5.085299968719482,5.0,5.0,4.654672145843506,74.0,4.253896236419678,-55.0,4.214498043060303,7.0,3.0,0,0.0
4.980760097503662,5.0,5.0,6.043624401092529,108.0,4.214498043060303,-93.0,4.175099849700928,7.0,3.0,0,0.0
4.85917329788208,5.0,5.0,4.876020431518555,69.0,4.175099849700928,-59.0,4.136796951293945,7.0,3.0,0,0.0
4.8017401695251465,5.0,5.0,5.783030033111572,132.0,4.136796951293945,-156.0,4.097498416900635,7.0,2.0,0,0.0
4.772393226623535,5.0,5.0,7.74296760559082,201.0,4.097498416900635,-158.0,4.0591959953308105,7.0,2.0,0,0.0
4.733320236206055,5.0,5.0,7.513955593109131,158.0,4.0591959953308105,-166.0,4.019797325134277,7.0,2.0,0,0.0
4.637906551361084,5.0,5.0,8.402104377746582,245.0,4.019797325134277,-168.0,3.9803991317749023,7.0,2.0,0,0.0
4.508493423461914,5.0,4.0,6.4117751121521,149.0,3.9803991317749023,-125.0,3.942096471786499,7.0,2.0,0,0.0
4.730006694793701,5.0,5.0,6.597475051879883,159.0,3.942096471786499,-141.0,3.9027981758117676,7.0,2.0,0,0.0
4.774666786193848,5.0,5.0,6.788541793823242,210.0,3.9027981758117676,-149.0,3.8633997440338135,7.0,2.0,0,0.0
4.733773231506348,5.0,5.0,6.50291633605957,203.0,3.8633997440338135,-161.0,3.82509708404541,7.0,2.0,0,0.0
4.618326663970947,5.0,5.0,5.5041890144348145,102.0,3.82509708404541,-86.0,3.785698652267456,7.0,2.0,0,0.0
4.753699779510498,5.0,5.0,5.968897819519043,147.0,3.785698652267456,-140.0,3.7473959922790527,7.0,2.0,0,0.0
4.770913124084473,5.0,5.0,5.745062828063965,97.0,3.7473959922790527,-78.0,3.7080976963043213,7.0,2.0,0,0.0
4.824460029602051,5.0,5.0,6.104535102844238,103.0,3.7080976963043213,-121.0,3.6686995029449463,7.0,2.0,0,0.0
4.601920127868652,5.0,5.0,5.087800979614258,79.0,3.6686995029449463,-75.0,3.630396604537964,7.0,2.0,0,0.0
4.621633529663086,5.0,5.0,5.740589141845703,126.0,3.630396604537964,-113.0,3.590998411178589,7.0,2.0,0,0.0
4.650286674499512,5.0,5.0,6.052011966705322,125.0,3.590998411178589,-160.0,3.5526955127716064,7.0,2.0,0,0.0
4.740006446838379,5.0,5.0,5.835529327392578,209.0,3.5526955127716064,-116.0,3.5132973194122314,7.0,2.0,0,0.0
4.714846611022949,5.0,5.0,6.280420780181885,137.0,3.5132973194122314,-152.0,3.4739990234375,7.0,2.0,0,0.0
5.006133556365967,5.0,5.0,5.507327079772949,113.0,3.4739990234375,-93.0,3.4356961250305176,7.0,3.0,0,0.0
5.1400532722473145,5.0,5.0,7.440896987915039,260.0,3.4356961250305176,-218.0,3.3962979316711426,7.0,3.0,0,0.0
4.845033168792725,5.0,5.0,5.007452487945557,88.0,3.3962979316711426,-81.0,3.3568994998931885,7.0,3.0,0,0.0
4.886579990386963,5.0,5.0,12.488484382629395,523.0,3.3568994998931885,-574.0,3.318596839904785,7.0,2.0,0,0.0
4.853026866912842,5.0,5.0,10.07616138458252,245.0,3.318596839904785,-226.0,3.2792985439300537,8.0,2.0,0,0.0
4.850900173187256,5.0,5.0,6.286222457885742,118.0,3.2792985439300537,-118.0,3.2409956455230713,7.0,2.0,0,0.0
4.867673397064209,5.0,5.0,5.608204364776611,88.0,3.2409956455230713,-82.0,3.2015974521636963,7.0,2.0,0,0.0
4.9079999923706055,5.0,5.0,5.13748025894165,96.0,3.2015974521636963,-136.0,3.162199020385742,7.0,3.0,0,0.0
4.8845133781433105,5.0,5.0,7.6068572998046875,149.0,3.162199020385742,-135.0,3.123896360397339,7.0,2.0,0,0.0
4.891200065612793,5.0,5.0,7.499234199523926,153.0,3.123896360397339,-142.0,3.0845980644226074,7.0,2.0,0,0.0
4.7041335105896,5.0,5.0,5.471556663513184,77.0,3.0845980644226074,-74.0,3.0451996326446533,7.0,2.0,0,0.0
4.666046619415283,5.0,5.0,6.8017072677612305,178.0,3.0451996326446533,-170.0,3.00689697265625,7.0,2.0,0,0.0
4.494406700134277,4.0,5.0,7.499578952789307,257.0,3.00689697265625,-183.0,2.967498540878296,7.0,2.0,0,0.0
4.715453147888184,5.0,5.0,5.887784004211426,139.0,2.967498540878296,-107.0,2.9291958808898926,7.0,2.0,0,0.0
4.8444600105285645,5.0,5.0,4.098649978637695,78.0,2.9291958808898926,-78.0,2.8897974491119385,7.0,3.0,0,0.0
4.742640018463135,5.0,5.0,7.976693153381348,133.0,2.8897974491119385,-111.0,2.850499153137207,8.0,2.0,0,0.0
4.456353187561035,4.0,4.0,6.608502388000488,145.0,2.850499153137207,-87.0,2.8121964931488037,7.0,2.0,0,0.0
4.787573337554932,5.0,5.0,5.891902446746826,147.0,2.8121964931488037,-129.0,2.7727980613708496,7.0,2.0,0,0.0
4.966279983520508,5.0,5.0,9.282161712646484,256.0,2.7727980613708496,-214.0,2.7333998680114746,8.0,2.0,0,0.0
4.667506694793701,5.0,5.0,8.94918155670166,211.0,2.7333998680114746,-191.0,2.695096969604492,7.0,2.0,0,0.0
4.732526779174805,5.0,5.0,9.899432182312012,214.0,2.695096969604492,-202.0,2.6557986736297607,7.0,2.0,0,0.0
4.726173400878906,5.0,5.0,7.956639289855957,215.0,2.6557986736297607,-181.0,2.6174960136413574,7.0,2.0,0,0.0
